state,date,ML,Low_90,High_90,Low_50,High_50,cases
Alabama,2020-03-13,4.0,1.58,8.290000000000001,2.83,5.57,6
Alabama,2020-03-14,2.93,1.34,5.13,2.27,3.86,12
Alabama,2020-03-15,2.7,1.31,4.5200000000000005,2.09,3.43,23
Alabama,2020-03-16,2.52,1.24,4.09,2.0100000000000002,3.2,29
Alabama,2020-03-17,2.58,1.36,4.0200000000000005,2.12,3.23,39
Alabama,2020-03-18,2.64,1.49,3.95,2.2,3.22,51
Alabama,2020-03-19,2.54,1.45,3.68,2.17,3.1,78
Alabama,2020-03-20,2.49,1.49,3.54,2.13,2.98,106
Alabama,2020-03-21,2.41,1.49,3.38,2.07,2.85,131
Alabama,2020-03-22,2.64,1.8,3.5500000000000003,2.33,3.0500000000000003,157
Alabama,2020-03-23,2.85,2.1,3.68,2.58,3.23,196
Alabama,2020-03-24,2.92,2.23,3.63,2.69,3.27,242
Alabama,2020-03-25,2.79,2.19,3.45,2.58,3.1,386
Alabama,2020-03-26,2.52,1.97,3.12,2.3000000000000003,2.77,538
Alabama,2020-03-27,2.19,1.68,2.7600000000000002,1.98,2.42,639
Alabama,2020-03-28,1.85,1.36,2.4,1.69,2.12,720
Alabama,2020-03-29,1.57,1.09,2.11,1.4000000000000001,1.82,830
Alabama,2020-03-30,1.44,0.9400000000000001,1.95,1.28,1.7,947
Alabama,2020-03-31,1.56,1.08,2.09,1.4000000000000001,1.82,999
Alabama,2020-04-01,1.6300000000000001,1.1300000000000001,2.11,1.47,1.8800000000000001,1106
Alabama,2020-04-02,1.72,1.27,2.23,1.58,1.98,1270
Alabama,2020-04-03,1.71,1.27,2.2,1.54,1.92,1535
Alabama,2020-04-04,1.6400000000000001,1.21,2.11,1.48,1.85,1633
Alabama,2020-04-05,1.6,1.19,2.07,1.45,1.81,1841
Alabama,2020-04-06,1.62,1.2,2.05,1.46,1.81,2006
Alabama,2020-04-07,1.57,1.16,1.99,1.41,1.75,2197
Alabama,2020-04-08,1.6,1.2,2.0100000000000002,1.48,1.82,2499
Alabama,2020-04-09,1.53,1.1300000000000001,1.92,1.4000000000000001,1.73,2838
Alabama,2020-04-10,1.4000000000000001,1.02,1.8,1.26,1.58,3008
Alabama,2020-04-11,1.23,0.87,1.6500000000000001,1.1,1.42,3262
Alabama,2020-04-12,1.1,0.73,1.51,0.97,1.29,3583
Alabama,2020-04-13,0.96,0.5700000000000001,1.35,0.8,1.12,3805
Alabama,2020-04-14,0.89,0.52,1.32,0.76,1.09,3953
Alabama,2020-04-15,0.78,0.4,1.21,0.63,0.96,4241
Alabama,2020-04-16,0.7000000000000001,0.29,1.11,0.56,0.9,4404
Alabama,2020-04-17,0.68,0.27,1.11,0.54,0.89,4572
Alabama,2020-04-18,0.76,0.36,1.22,0.6,0.9500000000000001,4723
Alabama,2020-04-19,0.81,0.39,1.25,0.68,1.04,4903
Alabama,2020-04-20,0.9400000000000001,0.53,1.3900000000000001,0.81,1.17,5078
Alabama,2020-04-21,1.06,0.64,1.49,0.91,1.26,5327
Alaska,2020-03-12,,,,,,1
Alaska,2020-03-13,,,,,,1
Alaska,2020-03-14,4.0,1.58,8.290000000000001,2.83,5.57,1
Alaska,2020-03-15,3.75,1.54,7.3100000000000005,2.8000000000000003,5.19,1
Alaska,2020-03-16,3.98,1.7,7.3,2.98,5.32,3
Alaska,2020-03-17,3.6,1.6,6.4,2.74,4.75,6
Alaska,2020-03-18,3.63,1.69,6.2,2.8000000000000003,4.69,9
Alaska,2020-03-19,3.3000000000000003,1.53,5.54,2.58,4.26,12
Alaska,2020-03-20,3.27,1.59,5.37,2.59,4.17,14
Alaska,2020-03-21,3.18,1.54,5.05,2.56,4.03,21
Alaska,2020-03-22,3.2,1.68,4.98,2.57,3.94,22
Alaska,2020-03-23,3.0,1.55,4.5600000000000005,2.43,3.68,36
Alaska,2020-03-24,2.93,1.6,4.4,2.42,3.58,42
Alaska,2020-03-25,2.83,1.57,4.16,2.34,3.41,59
Alaska,2020-03-26,2.63,1.46,3.86,2.17,3.16,69
Alaska,2020-03-27,2.39,1.3,3.5500000000000003,2.0,2.93,85
Alaska,2020-03-28,2.22,1.17,3.31,1.8,2.68,102
Alaska,2020-03-29,2.02,1.02,3.08,1.6600000000000001,2.5100000000000002,114
Alaska,2020-03-30,1.87,0.9,2.91,1.53,2.36,119
Alaska,2020-03-31,1.74,0.8,2.7800000000000002,1.36,2.17,133
Alaska,2020-04-01,1.6400000000000001,0.7000000000000001,2.66,1.31,2.12,143
Alaska,2020-04-02,1.59,0.65,2.6,1.23,2.0300000000000002,146
Alaska,2020-04-03,1.6,0.66,2.6,1.27,2.07,156
Alaska,2020-04-04,1.61,0.68,2.61,1.24,2.0300000000000002,169
Alaska,2020-04-05,1.61,0.68,2.59,1.29,2.08,185
Alaska,2020-04-06,1.6,0.6900000000000001,2.58,1.29,2.07,189
Alaska,2020-04-07,1.55,0.63,2.49,1.24,2.0100000000000002,211
Alaska,2020-04-08,1.5,0.59,2.43,1.19,1.95,224
Alaska,2020-04-09,1.42,0.53,2.36,1.07,1.82,233
Alaska,2020-04-10,1.3800000000000001,0.5,2.32,1.06,1.81,244
Alaska,2020-04-11,1.31,0.43,2.24,1.0,1.75,255
Alaska,2020-04-12,1.24,0.32,2.11,0.92,1.67,270
Alaska,2020-04-13,1.18,0.27,2.05,0.84,1.59,275
Alaska,2020-04-14,1.1300000000000001,0.24,2.0100000000000002,0.8200000000000001,1.58,283
Alaska,2020-04-15,1.12,0.2,1.97,0.76,1.52,291
Alaska,2020-04-16,1.06,0.16,1.9100000000000001,0.74,1.51,298
Alaska,2020-04-17,1.06,0.16,1.92,0.74,1.52,307
Alaska,2020-04-18,1.0,0.11,1.84,0.67,1.45,312
Alaska,2020-04-19,0.99,0.11,1.85,0.67,1.46,317
Alaska,2020-04-20,0.93,0.09,1.8,0.61,1.4000000000000001,319
Alaska,2020-04-21,0.93,0.08,1.8,0.54,1.33,327
Arizona,2020-01-26,,,,,,1
Arizona,2020-01-27,,,,,,1
Arizona,2020-01-28,,,,,,1
Arizona,2020-01-29,,,,,,1
Arizona,2020-01-30,,,,,,1
Arizona,2020-01-31,,,,,,1
Arizona,2020-02-01,,,,,,1
Arizona,2020-02-02,,,,,,1
Arizona,2020-02-03,,,,,,1
Arizona,2020-02-04,,,,,,1
Arizona,2020-02-05,,,,,,1
Arizona,2020-02-06,,,,,,1
Arizona,2020-02-07,,,,,,1
Arizona,2020-02-08,,,,,,1
Arizona,2020-02-09,,,,,,1
Arizona,2020-02-10,,,,,,1
Arizona,2020-02-11,,,,,,1
Arizona,2020-02-12,,,,,,1
Arizona,2020-02-13,,,,,,1
Arizona,2020-02-14,,,,,,1
Arizona,2020-02-15,,,,,,1
Arizona,2020-02-16,,,,,,1
Arizona,2020-02-17,,,,,,1
Arizona,2020-02-18,,,,,,1
Arizona,2020-02-19,,,,,,1
Arizona,2020-02-20,,,,,,1
Arizona,2020-02-21,,,,,,1
Arizona,2020-02-22,,,,,,1
Arizona,2020-02-23,,,,,,1
Arizona,2020-02-24,,,,,,1
Arizona,2020-02-25,,,,,,1
Arizona,2020-02-26,,,,,,1
Arizona,2020-02-27,,,,,,1
Arizona,2020-02-28,,,,,,1
Arizona,2020-02-29,,,,,,1
Arizona,2020-03-01,,,,,,1
Arizona,2020-03-02,,,,,,1
Arizona,2020-03-03,,,,,,2
Arizona,2020-03-04,,,,,,2
Arizona,2020-03-05,4.0,1.58,8.290000000000001,2.83,5.57,2
Arizona,2020-03-06,3.75,1.54,7.3100000000000005,2.8000000000000003,5.19,3
Arizona,2020-03-07,3.56,1.49,6.71,2.65,4.82,5
Arizona,2020-03-08,3.41,1.42,6.2700000000000005,2.5300000000000002,4.55,5
Arizona,2020-03-09,3.29,1.42,6.01,2.45,4.36,6
Arizona,2020-03-10,3.18,1.36,5.74,2.44,4.2700000000000005,6
Arizona,2020-03-11,3.09,1.34,5.5600000000000005,2.37,4.13,9
Arizona,2020-03-12,3.0100000000000002,1.26,5.34,2.2800000000000002,3.98,9
Arizona,2020-03-13,2.94,1.23,5.2,2.2,3.85,9
Arizona,2020-03-14,3.1,1.34,5.33,2.33,3.99,12
Arizona,2020-03-15,3.16,1.43,5.3100000000000005,2.49,4.11,13
Arizona,2020-03-16,3.15,1.45,5.13,2.43,3.96,18
Arizona,2020-03-17,3.42,1.73,5.26,2.7800000000000002,4.25,20
Arizona,2020-03-18,3.72,2.17,5.41,3.11,4.45,28
Arizona,2020-03-19,3.86,2.49,5.3100000000000005,3.31,4.47,47
Arizona,2020-03-20,3.8200000000000003,2.63,5.0200000000000005,3.41,4.4,70
Arizona,2020-03-21,3.77,2.7600000000000002,4.78,3.38,4.21,104
Arizona,2020-03-22,3.5,2.67,4.4,3.19,3.9,153
Arizona,2020-03-23,3.23,2.49,3.99,2.97,3.59,234
Arizona,2020-03-24,3.0100000000000002,2.34,3.67,2.7800000000000002,3.33,326
Arizona,2020-03-25,2.71,2.12,3.33,2.5,3.0,402
Arizona,2020-03-26,2.5,1.97,3.09,2.3000000000000003,2.7600000000000002,508
Arizona,2020-03-27,2.38,1.8900000000000001,2.94,2.2,2.63,665
Arizona,2020-03-28,2.22,1.74,2.73,2.06,2.47,773
Arizona,2020-03-29,2.02,1.57,2.52,1.86,2.25,929
Arizona,2020-03-30,1.83,1.4000000000000001,2.32,1.68,2.06,1169
Arizona,2020-03-31,1.62,1.19,2.09,1.46,1.83,1298
Arizona,2020-04-01,1.54,1.12,2.0100000000000002,1.4000000000000001,1.77,1413
Arizona,2020-04-02,1.53,1.11,1.99,1.37,1.73,1600
Arizona,2020-04-03,1.51,1.08,1.94,1.37,1.73,1769
Arizona,2020-04-04,1.46,1.05,1.9000000000000001,1.31,1.6600000000000001,2019
Arizona,2020-04-05,1.32,0.92,1.76,1.19,1.54,2269
Arizona,2020-04-06,1.21,0.81,1.6500000000000001,1.08,1.43,2465
Arizona,2020-04-07,1.05,0.65,1.49,0.92,1.27,2575
Arizona,2020-04-08,1.04,0.64,1.49,0.9,1.25,2726
Arizona,2020-04-09,1.03,0.62,1.47,0.88,1.23,3018
Arizona,2020-04-10,1.05,0.64,1.49,0.9,1.25,3112
Arizona,2020-04-11,1.0,0.58,1.43,0.85,1.2,3393
Arizona,2020-04-12,0.9,0.5,1.36,0.74,1.09,3539
Arizona,2020-04-13,0.85,0.44,1.31,0.71,1.07,3702
Arizona,2020-04-14,0.99,0.5700000000000001,1.44,0.85,1.21,3806
Arizona,2020-04-15,1.1,0.6900000000000001,1.56,0.96,1.32,3962
Arizona,2020-04-16,1.27,0.85,1.7,1.11,1.46,4234
Arizona,2020-04-17,1.27,0.87,1.71,1.1400000000000001,1.49,4507
Arizona,2020-04-18,1.18,0.79,1.62,1.04,1.3800000000000001,4719
Arizona,2020-04-19,1.04,0.64,1.46,0.9,1.24,4929
Arizona,2020-04-20,0.9,0.5,1.33,0.74,1.08,5064
Arizona,2020-04-21,0.8200000000000001,0.41000000000000003,1.25,0.6900000000000001,1.04,5251
Arkansas,2020-03-11,4.0,1.58,8.290000000000001,2.83,5.57,1
Arkansas,2020-03-12,3.4,1.5,6.3100000000000005,2.6,4.61,6
Arkansas,2020-03-13,3.35,1.55,5.8500000000000005,2.56,4.36,7
Arkansas,2020-03-14,3.0100000000000002,1.3800000000000001,5.11,2.3000000000000003,3.86,9
Arkansas,2020-03-15,2.7800000000000002,1.26,4.65,2.18,3.6,16
Arkansas,2020-03-16,2.91,1.43,4.72,2.27,3.64,22
Arkansas,2020-03-17,3.35,1.85,5.03,2.74,4.0600000000000005,22
Arkansas,2020-03-18,3.31,1.96,4.79,2.7800000000000002,3.95,33
Arkansas,2020-03-19,3.4,2.17,4.67,2.91,3.94,62
Arkansas,2020-03-20,3.15,2.1,4.29,2.74,3.64,100
Arkansas,2020-03-21,2.91,1.98,3.93,2.5500000000000003,3.35,118
Arkansas,2020-03-22,2.71,1.85,3.61,2.42,3.15,165
Arkansas,2020-03-23,2.49,1.71,3.33,2.22,2.89,201
Arkansas,2020-03-24,2.29,1.55,3.06,2.0100000000000002,2.63,232
Arkansas,2020-03-25,2.08,1.37,2.8000000000000003,1.83,2.42,308
Arkansas,2020-03-26,1.84,1.17,2.5500000000000003,1.61,2.18,351
Arkansas,2020-03-27,1.69,1.04,2.39,1.47,2.0300000000000002,386
Arkansas,2020-03-28,1.59,0.9500000000000001,2.2800000000000002,1.37,1.92,409
Arkansas,2020-03-29,1.53,0.88,2.19,1.29,1.83,449
Arkansas,2020-03-30,1.58,0.9400000000000001,2.23,1.34,1.87,508
Arkansas,2020-03-31,1.58,0.96,2.23,1.34,1.86,564
Arkansas,2020-04-01,1.48,0.89,2.14,1.23,1.74,624
Arkansas,2020-04-02,1.45,0.85,2.08,1.25,1.76,683
Arkansas,2020-04-03,1.3800000000000001,0.79,2.0100000000000002,1.1500000000000001,1.6500000000000001,738
Arkansas,2020-04-04,1.4000000000000001,0.8200000000000001,2.0300000000000002,1.2,1.7,743
Arkansas,2020-04-05,1.44,0.87,2.06,1.24,1.73,853
Arkansas,2020-04-06,1.46,0.89,2.06,1.24,1.72,927
Arkansas,2020-04-07,1.41,0.86,2.0100000000000002,1.19,1.6600000000000001,997
Arkansas,2020-04-08,1.3,0.76,1.9000000000000001,1.11,1.58,1077
Arkansas,2020-04-09,1.12,0.56,1.69,0.93,1.4000000000000001,1146
Arkansas,2020-04-10,1.17,0.62,1.76,0.98,1.45,1202
Arkansas,2020-04-11,1.17,0.63,1.77,0.99,1.46,1228
Arkansas,2020-04-12,1.28,0.74,1.87,1.1,1.57,1280
Arkansas,2020-04-13,1.26,0.71,1.82,1.07,1.53,1475
Arkansas,2020-04-14,1.21,0.67,1.77,1.04,1.5,1498
Arkansas,2020-04-15,1.1300000000000001,0.6,1.7,0.92,1.37,1599
Arkansas,2020-04-16,0.96,0.42,1.52,0.79,1.25,1620
Arkansas,2020-04-17,0.9500000000000001,0.39,1.5,0.76,1.22,1695
Arkansas,2020-04-18,1.33,0.79,1.9000000000000001,1.1500000000000001,1.61,1777
Arkansas,2020-04-19,1.6,1.09,2.17,1.3900000000000001,1.83,1781
Arkansas,2020-04-20,1.9100000000000001,1.4000000000000001,2.42,1.72,2.14,1971
Arkansas,2020-04-21,2.05,1.58,2.54,1.8900000000000001,2.29,2262
California,2020-01-25,,,,,,1
California,2020-01-26,,,,,,2
California,2020-01-27,,,,,,2
California,2020-01-28,,,,,,2
California,2020-01-29,,,,,,2
California,2020-01-30,,,,,,2
California,2020-01-31,,,,,,3
California,2020-02-01,,,,,,3
California,2020-02-02,,,,,,6
California,2020-02-03,,,,,,6
California,2020-02-04,,,,,,6
California,2020-02-05,,,,,,6
California,2020-02-06,,,,,,6
California,2020-02-07,,,,,,6
California,2020-02-08,,,,,,6
California,2020-02-09,,,,,,6
California,2020-02-10,,,,,,7
California,2020-02-11,,,,,,7
California,2020-02-12,,,,,,7
California,2020-02-13,,,,,,7
California,2020-02-14,,,,,,7
California,2020-02-15,,,,,,7
California,2020-02-16,,,,,,7
California,2020-02-17,,,,,,7
California,2020-02-18,,,,,,7
California,2020-02-19,,,,,,7
California,2020-02-20,,,,,,8
California,2020-02-21,4.0,1.58,8.290000000000001,2.83,5.57,9
California,2020-02-22,3.75,1.54,7.3100000000000005,2.8000000000000003,5.19,9
California,2020-02-23,3.98,1.7,7.3,2.98,5.32,9
California,2020-02-24,3.6,1.6,6.4,2.74,4.75,11
California,2020-02-25,3.63,1.69,6.2,2.8000000000000003,4.69,11
California,2020-02-26,3.54,1.6600000000000001,5.78,2.8000000000000003,4.53,26
California,2020-02-27,3.19,1.55,5.23,2.5500000000000003,4.09,26
California,2020-02-28,2.7800000000000002,1.3,4.63,2.21,3.6,27
California,2020-02-29,2.81,1.29,4.5200000000000005,2.24,3.59,28
California,2020-03-01,2.65,1.24,4.3100000000000005,2.12,3.4,33
California,2020-03-02,2.77,1.37,4.37,2.2600000000000002,3.5100000000000002,38
California,2020-03-03,2.8000000000000003,1.44,4.3,2.31,3.5,45
California,2020-03-04,2.77,1.48,4.17,2.25,3.36,55
California,2020-03-05,2.69,1.5,4.0200000000000005,2.24,3.2800000000000002,67
California,2020-03-06,2.82,1.7,4.0600000000000005,2.38,3.35,81
California,2020-03-07,2.69,1.6500000000000001,3.8200000000000003,2.27,3.16,100
California,2020-03-08,2.56,1.6,3.61,2.22,3.0500000000000003,112
California,2020-03-09,2.48,1.58,3.45,2.15,2.92,172
California,2020-03-10,2.43,1.56,3.3000000000000003,2.13,2.85,179
California,2020-03-11,2.38,1.59,3.22,2.09,2.7600000000000002,202
California,2020-03-12,2.43,1.69,3.21,2.18,2.81,252
California,2020-03-13,2.46,1.77,3.18,2.21,2.79,320
California,2020-03-14,2.5300000000000002,1.8800000000000001,3.18,2.32,2.86,381
California,2020-03-15,2.5300000000000002,1.95,3.15,2.34,2.84,478
California,2020-03-16,2.48,1.94,3.0500000000000003,2.29,2.75,588
California,2020-03-17,2.4,1.9000000000000001,2.93,2.24,2.67,732
California,2020-03-18,2.33,1.87,2.84,2.17,2.57,893
California,2020-03-19,2.2800000000000002,1.84,2.75,2.14,2.52,1067
California,2020-03-20,2.25,1.84,2.7,2.08,2.43,1283
California,2020-03-21,2.23,1.84,2.65,2.11,2.45,1544
California,2020-03-22,2.23,1.87,2.64,2.11,2.43,1851
California,2020-03-23,2.35,2.0,2.72,2.23,2.5300000000000002,2240
California,2020-03-24,2.42,2.09,2.7600000000000002,2.31,2.59,2644
California,2020-03-25,2.32,2.0300000000000002,2.66,2.22,2.48,3183
California,2020-03-26,2.12,1.83,2.42,2.0300000000000002,2.2800000000000002,4060
California,2020-03-27,1.96,1.69,2.2600000000000002,1.8800000000000001,2.12,4914
California,2020-03-28,1.82,1.56,2.11,1.74,1.97,5565
California,2020-03-29,1.76,1.49,2.02,1.6600000000000001,1.8800000000000001,6266
California,2020-03-30,1.74,1.5,2.02,1.6300000000000001,1.84,7421
California,2020-03-31,1.74,1.51,2.0100000000000002,1.67,1.8800000000000001,8582
California,2020-04-01,1.6600000000000001,1.42,1.9000000000000001,1.58,1.78,9816
California,2020-04-02,1.49,1.26,1.73,1.42,1.62,11190
California,2020-04-03,1.26,1.04,1.51,1.16,1.35,12569
California,2020-04-04,1.11,0.88,1.35,1.04,1.24,13796
California,2020-04-05,1.06,0.8300000000000001,1.3,0.99,1.19,15076
California,2020-04-06,1.0,0.78,1.25,0.9400000000000001,1.1400000000000001,16284
California,2020-04-07,0.99,0.76,1.23,0.92,1.12,17540
California,2020-04-08,0.9500000000000001,0.71,1.18,0.88,1.08,19043
California,2020-04-09,0.8300000000000001,0.61,1.09,0.76,0.96,20191
California,2020-04-10,0.73,0.5,0.99,0.65,0.85,21366
California,2020-04-11,0.75,0.51,1.0,0.68,0.89,22421
California,2020-04-12,0.85,0.62,1.12,0.78,0.99,23323
California,2020-04-13,1.01,0.78,1.28,0.9400000000000001,1.1500000000000001,24334
California,2020-04-14,1.1400000000000001,0.9,1.3900000000000001,1.04,1.24,25758
California,2020-04-15,1.21,0.97,1.45,1.1300000000000001,1.33,27107
California,2020-04-16,1.08,0.86,1.34,1.01,1.21,28142
California,2020-04-17,1.21,0.99,1.47,1.1400000000000001,1.34,29398
California,2020-04-18,1.34,1.12,1.59,1.24,1.43,30829
California,2020-04-19,1.46,1.25,1.71,1.3900000000000001,1.58,31544
California,2020-04-20,1.58,1.36,1.8,1.49,1.67,33862
California,2020-04-21,1.57,1.37,1.8,1.5,1.68,35844
Colorado,2020-03-05,4.0,1.58,8.290000000000001,2.83,5.57,2
Colorado,2020-03-06,3.4,1.5,6.3100000000000005,2.6,4.61,8
Colorado,2020-03-07,3.09,1.3900000000000001,5.51,2.33,4.05,8
Colorado,2020-03-08,3.08,1.42,5.2700000000000005,2.35,3.96,8
Colorado,2020-03-09,3.2,1.55,5.19,2.58,4.11,12
Colorado,2020-03-10,3.33,1.75,5.12,2.73,4.14,17
Colorado,2020-03-11,3.52,2.06,5.11,2.99,4.26,34
Colorado,2020-03-12,3.42,2.15,4.8100000000000005,2.94,4.04,49
Colorado,2020-03-13,3.14,2.02,4.34,2.73,3.69,78
Colorado,2020-03-14,2.79,1.79,3.86,2.38,3.23,103
Colorado,2020-03-15,2.54,1.59,3.48,2.19,2.97,136
Colorado,2020-03-16,2.39,1.51,3.27,2.09,2.82,161
Colorado,2020-03-17,2.37,1.55,3.2,2.07,2.75,183
Colorado,2020-03-18,2.5,1.74,3.2800000000000002,2.25,2.89,216
Colorado,2020-03-19,2.59,1.9000000000000001,3.3200000000000003,2.36,2.95,278
Colorado,2020-03-20,2.66,2.0300000000000002,3.33,2.45,2.99,364
Colorado,2020-03-21,2.64,2.07,3.2600000000000002,2.44,2.93,475
Colorado,2020-03-22,2.54,2.0100000000000002,3.1,2.36,2.81,591
Colorado,2020-03-23,2.5300000000000002,2.05,3.06,2.38,2.8000000000000003,721
Colorado,2020-03-24,2.5,2.04,2.97,2.36,2.75,912
Colorado,2020-03-25,2.44,2.02,2.89,2.3000000000000003,2.66,1086
Colorado,2020-03-26,2.27,1.8800000000000001,2.7,2.14,2.48,1432
Colorado,2020-03-27,2.06,1.68,2.46,1.92,2.24,1735
Colorado,2020-03-28,1.83,1.46,2.21,1.7,2.0100000000000002,2061
Colorado,2020-03-29,1.6500000000000001,1.3,2.04,1.54,1.85,2315
Colorado,2020-03-30,1.51,1.16,1.8900000000000001,1.3800000000000001,1.68,2628
Colorado,2020-03-31,1.49,1.1400000000000001,1.86,1.37,1.67,2990
Colorado,2020-04-01,1.46,1.12,1.83,1.33,1.62,3346
Colorado,2020-04-02,1.42,1.09,1.79,1.31,1.6,3728
Colorado,2020-04-03,1.27,0.9400000000000001,1.6300000000000001,1.17,1.46,4182
Colorado,2020-04-04,1.06,0.73,1.42,0.96,1.25,4574
Colorado,2020-04-05,0.85,0.51,1.21,0.73,1.02,4950
Colorado,2020-04-06,0.8,0.47000000000000003,1.19,0.6900000000000001,0.99,5172
Colorado,2020-04-07,0.8,0.46,1.19,0.68,0.98,5429
Colorado,2020-04-08,0.96,0.61,1.34,0.8300000000000001,1.1300000000000001,5655
Colorado,2020-04-09,1.1300000000000001,0.76,1.48,1.01,1.31,6202
Colorado,2020-04-10,1.25,0.9,1.61,1.1500000000000001,1.45,6510
Colorado,2020-04-11,1.18,0.84,1.54,1.07,1.36,6893
Colorado,2020-04-12,1.09,0.76,1.46,0.98,1.27,7303
Colorado,2020-04-13,0.9500000000000001,0.62,1.32,0.84,1.1300000000000001,7691
Colorado,2020-04-14,0.9500000000000001,0.62,1.33,0.8200000000000001,1.11,7941
Colorado,2020-04-15,0.97,0.63,1.34,0.84,1.1300000000000001,8280
Colorado,2020-04-16,0.98,0.64,1.35,0.85,1.1400000000000001,8675
Colorado,2020-04-17,1.02,0.68,1.3900000000000001,0.89,1.18,9047
Colorado,2020-04-18,1.03,0.7000000000000001,1.41,0.9,1.19,9433
Colorado,2020-04-19,0.99,0.66,1.37,0.87,1.16,9730
Colorado,2020-04-20,0.96,0.62,1.33,0.8300000000000001,1.12,10106
Colorado,2020-04-21,0.96,0.62,1.33,0.8200000000000001,1.11,10447
Connecticut,2020-03-08,4.0,1.58,8.290000000000001,2.83,5.57,1
Connecticut,2020-03-09,3.75,1.54,7.3100000000000005,2.8000000000000003,5.19,2
Connecticut,2020-03-10,3.56,1.49,6.71,2.65,4.82,2
Connecticut,2020-03-11,3.77,1.67,6.82,2.8000000000000003,4.95,3
Connecticut,2020-03-12,3.79,1.73,6.48,2.86,4.8500000000000005,6
Connecticut,2020-03-13,3.94,1.96,6.36,3.17,5.0200000000000005,11
Connecticut,2020-03-14,4.03,2.2,6.13,3.3000000000000003,4.94,20
Connecticut,2020-03-15,3.97,2.35,5.75,3.34,4.75,26
Connecticut,2020-03-16,4.05,2.65,5.5600000000000005,3.5100000000000002,4.71,41
Connecticut,2020-03-17,3.7800000000000002,2.6,5.05,3.34,4.3500000000000005,68
Connecticut,2020-03-18,3.39,2.37,4.47,3.04,3.91,96
Connecticut,2020-03-19,3.21,2.31,4.15,2.89,3.65,159
Connecticut,2020-03-20,3.0,2.21,3.85,2.67,3.34,194
Connecticut,2020-03-21,3.0700000000000003,2.35,3.81,2.8000000000000003,3.4,223
Connecticut,2020-03-22,3.18,2.5500000000000003,3.84,2.94,3.47,327
Connecticut,2020-03-23,3.06,2.49,3.63,2.86,3.33,415
Connecticut,2020-03-24,2.96,2.44,3.46,2.77,3.19,618
Connecticut,2020-03-25,2.69,2.23,3.16,2.5500000000000003,2.94,875
Connecticut,2020-03-26,2.5300000000000002,2.12,2.99,2.39,2.75,1012
Connecticut,2020-03-27,2.5100000000000002,2.12,2.93,2.34,2.67,1291
Connecticut,2020-03-28,2.47,2.12,2.88,2.34,2.65,1524
Connecticut,2020-03-29,2.35,2.0100000000000002,2.72,2.21,2.5,1993
Connecticut,2020-03-30,2.08,1.75,2.42,1.97,2.25,2571
Connecticut,2020-03-31,1.98,1.67,2.32,1.8800000000000001,2.15,3128
Connecticut,2020-04-01,1.72,1.42,2.05,1.61,1.87,3557
Connecticut,2020-04-02,1.48,1.18,1.8,1.3900000000000001,1.6500000000000001,3824
Connecticut,2020-04-03,1.56,1.26,1.87,1.44,1.69,4915
Connecticut,2020-04-04,1.61,1.33,1.93,1.52,1.77,5276
Connecticut,2020-04-05,1.73,1.45,2.0300000000000002,1.6300000000000001,1.87,5675
Connecticut,2020-04-06,1.8,1.54,2.1,1.7,1.93,6906
Connecticut,2020-04-07,1.58,1.33,1.87,1.48,1.7,7781
Connecticut,2020-04-08,1.5,1.26,1.79,1.42,1.6400000000000001,8781
Connecticut,2020-04-09,1.21,0.96,1.48,1.1300000000000001,1.35,9784
Connecticut,2020-04-10,1.03,0.79,1.32,0.9500000000000001,1.17,10538
Connecticut,2020-04-11,0.9400000000000001,0.6900000000000001,1.22,0.86,1.08,11510
Connecticut,2020-04-12,0.91,0.66,1.2,0.81,1.03,12035
Connecticut,2020-04-13,0.98,0.73,1.27,0.88,1.1,13381
Connecticut,2020-04-14,1.05,0.8,1.34,0.96,1.18,13989
Connecticut,2020-04-15,1.02,0.76,1.29,0.93,1.1500000000000001,14755
Connecticut,2020-04-16,0.9500000000000001,0.68,1.21,0.86,1.08,15884
Connecticut,2020-04-17,1.04,0.79,1.33,0.9400000000000001,1.16,16809
Connecticut,2020-04-18,1.07,0.81,1.34,0.98,1.2,17550
Connecticut,2020-04-19,1.12,0.87,1.4000000000000001,1.03,1.25,17962
Connecticut,2020-04-20,1.11,0.86,1.3900000000000001,1.03,1.25,19815
Connecticut,2020-04-21,1.11,0.86,1.3800000000000001,1.04,1.26,20360
Delaware,2020-03-11,4.0,1.58,8.290000000000001,2.83,5.57,1
Delaware,2020-03-12,3.75,1.54,7.3100000000000005,2.8000000000000003,5.19,4
Delaware,2020-03-13,3.56,1.49,6.71,2.65,4.82,4
Delaware,2020-03-14,3.77,1.67,6.82,2.8000000000000003,4.95,4
Delaware,2020-03-15,3.79,1.73,6.48,2.86,4.8500000000000005,7
Delaware,2020-03-16,3.66,1.75,6.03,2.92,4.72,8
Delaware,2020-03-17,3.48,1.72,5.57,2.7600000000000002,4.37,16
Delaware,2020-03-18,3.2800000000000002,1.68,5.17,2.68,4.14,26
Delaware,2020-03-19,3.09,1.62,4.8100000000000005,2.54,3.87,30
Delaware,2020-03-20,3.04,1.6500000000000001,4.61,2.52,3.75,39
Delaware,2020-03-21,3.04,1.73,4.47,2.5,3.63,45
Delaware,2020-03-22,2.86,1.6400000000000001,4.14,2.44,3.48,56
Delaware,2020-03-23,2.77,1.6500000000000001,3.96,2.32,3.27,87
Delaware,2020-03-24,2.6,1.57,3.71,2.21,3.09,104
